PitchNo,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,HomeTeamForeignID,AwayTeamForeignID
1,1,1,"Burke, Sean",680732,Right,CWS,"Simpson, Chandler",802415,Left,TB,1,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,94.96749107,-2.103424584,-2.860647803,2489.240272,200.9047577,12:45,6.269512008,2.325441635,7.325103582,-12.1128816,18.61616352,8.118605154,3.359476889,0.415484412,85.67686675,-4.406103752,-1.311307004,0.398975331,,,,,,,,,,,,-5.373622884,10.92481164,-2.170414136,50.00071151,6.147450263,6.641366811,-137.9882381,-5.45209602,-10.22485895,34.49615183,-11.3830211,CWS,TB,Rate Field,Major League Baseball,AL,145,139
2,1,2,"Burke, Sean",680732,Right,CWS,"Simpson, Chandler",802415,Left,TB,1,Top,0,0,1,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,86.22527382,-2.869609385,-3.796941384,1818.833528,237.577275,2:00,6.05635239,2.080992336,7.517534564,-26.30286114,10.74886587,15.76596443,1.280688334,-0.028041807,78.89604618,-7.817167812,-0.804658506,0.438102508,,,,,,,,,,,,-9.747950553,6.764217962,-1.889926058,50.00047327,5.895169775,7.856728315,-125.1714885,-7.03771137,-15.4166383,26.02203586,-21.47300082,CWS,TB,Rate Field,Major League Baseball,AL,145,139
3,1,3,"Burke, Sean",680732,Right,CWS,"Simpson, Chandler",802415,Left,TB,1,Top,0,0,2,Fastball,InPlay,Undefined,LineDrive,Out,1,0,97.37277879,-2.812338752,-4.354818713,2676.231903,208.1889868,1:00,6.239919134,2.228231242,7.352977853,-12.13094865,17.01549523,8.373946635,2.688261613,-1.013570788,88.49248235,-5.094884911,-2.767101867,0.388565554,80.15127932,25.73309237,-2.809449987,1624.519141,110.0030748,41.16194896,-8.595580134,281.5643281,271.9683345,-9.830395783,3.8,-5.876003758,10.2202929,-1.992535424,50.00333428,6.079715638,10.48650697,-141.245497,-7.346384035,-11.81313587,33.72435768,-11.62951964,CWS,TB,Rate Field,Major League Baseball,AL,145,139
4,2,1,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,1,Top,1,0,0,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,90.76675584,-2.974276958,-2.769338105,2546.763619,193.8793421,12:30,6.257130704,2.377552871,7.148899227,-24.27540832,8.844895918,-7.33894143,1.536258214,-0.746051525,83.95332812,-7.506543107,-4.153810328,0.414208179,,,,,,,,,,,,3.293560702,5.649902099,-2.212299881,50.0039596,6.07196801,6.605673381,-131.957815,-7.59952076,5.840564758,26.63958426,-22.1586682,CWS,TB,Rate Field,Major League Baseball,AL,145,139
5,2,2,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,1,Top,1,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,89.58437926,-2.454590632,-3.739939811,2628.444771,162.6794353,11:30,6.198176371,2.428436845,7.180383609,-30.5176527,4.035044623,-3.44764852,1.43072073,-1.251586237,81.68396389,-8.19565427,-4.394718453,0.423070252,,,,,,,,,,,,0.732499487,3.016269753,-2.210142749,50.00375281,6.042075951,8.601679437,-130.0347031,-6.484577492,1.238451241,30.15890967,-27.06701318,CWS,TB,Rate Field,Major League Baseball,AL,145,139
6,2,3,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,1,Top,1,1,1,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,96.83163021,-1.821523008,-2.717377992,2488.758609,213.2733633,1:00,6.225279558,2.235253101,7.292468618,-14.4539506,14.90734589,16.42113357,3.374029692,1.14507449,87.93417725,-4.563126878,0.40809858,0.389995078,,,,,,,,,,,,-9.826382444,8.746264083,-2.090635536,50.00702842,6.116976902,6.156252023,-140.7958362,-4.945235814,-19.60370568,33.92416495,-14.73416439,CWS,TB,Rate Field,Major League Baseball,AL,145,139
7,2,4,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,1,Top,1,2,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,79.8848592,1.256902314,-0.395833279,2532.83392,23.95656353,6:45,6.333891196,2.133302687,7.369347182,-54.44367969,-11.33394228,-9.330939345,2.933052465,0.998701322,73.21963529,-9.04166064,-2.173989189,0.47256244,,,,,,,,,,,,5.009422989,-6.612869858,-2.107579092,50.00187173,6.37857242,1.050099768,-116.2972469,1.112627107,6.800879567,23.60612616,-41.15104093,CWS,TB,Rate Field,Major League Baseball,AL,145,139
8,2,5,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,1,Top,1,3,1,Slider,InPlay,Undefined,FlyBall,HomeRun,0,1,88.7190879,-1.218342107,-2.927527079,2522.257487,174.2641816,11:45,6.159415833,2.408387116,7.235054332,-30.15756614,4.602964812,-2.709539057,2.544268377,-0.468832334,81.56284344,-6.895645508,-3.440259177,0.424340723,101.9309527,28.8428109,21.79391868,2510.049157,100.8446704,54.98564963,45.52672915,355.7863153,350.9419367,35.17273437,4.9,0.673707762,2.874030806,-2.24036816,50.00329646,6.076389669,6.680434109,-129.0660463,-3.639106007,1.136778843,26.80851082,-27.32635033,CWS,TB,Rate Field,Major League Baseball,AL,145,139
9,3,1,"Burke, Sean",680732,Right,CWS,"Lowe, Brandon",664040,Left,TB,1,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,97.10057692,-3.732026192,-2.555975154,2661.261167,200.7783157,12:45,6.184864403,2.318868111,7.45981315,-11.36273132,17.93666837,8.995099145,1.871041526,0.763669319,88.20032849,-5.876526015,-0.844006549,0.389583785,,,,,,,,,,,,-5.704849287,10.99310935,-2.187199905,50.00286298,5.981616509,6.004365785,-140.9727045,-9.567864082,-11.40204871,34.14941542,-10.20271912,CWS,TB,Rate Field,Major League Baseball,AL,145,139
10,3,2,"Burke, Sean",680732,Right,CWS,"Lowe, Brandon",664040,Left,TB,1,Top,1,0,1,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,82.89342445,-0.817132689,-2.133011548,2663.503012,22.71455439,6:45,6.192739869,2.190682819,7.400872403,-55.46592722,-15.33544079,0.960185615,0.835082472,0.345751464,76.35102861,-11.24641545,-1.950006439,0.45594108,,,,,,,,,,,,-1.184261655,-8.181269103,-2.075699629,50.0006391,6.124206148,4.465587943,-120.6028034,-3.239984773,-1.726747542,25.68935197,-44.09730703,CWS,TB,Rate Field,Major League Baseball,AL,145,139
11,3,3,"Burke, Sean",680732,Right,CWS,"Lowe, Brandon",664040,Left,TB,1,Top,1,0,2,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,98.03369473,-2.288194315,-3.539297785,2694.987571,205.7060001,12:45,6.237935132,2.128130185,7.454228096,-10.83525572,17.75770116,7.492838022,3.272423018,-0.441063894,89.34488392,-4.332241674,-2.118885693,0.384858467,,,,,,,,,,,,-5.11548453,10.4215104,-1.943309078,50.00461855,6.111467124,8.56550289,-142.4301886,-6.053234112,-10.49214966,33.30744098,-10.80401163,CWS,TB,Rate Field,Major League Baseball,AL,145,139
12,3,4,"Burke, Sean",680732,Right,CWS,"Lowe, Brandon",664040,Left,TB,1,Top,1,0,2,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,85.03357505,-1.283152763,-2.67448695,2735.410423,21.82207286,6:45,6.167179709,2.244781859,7.227574338,-54.88683925,-16.58670053,-1.717130696,0.432903236,-0.320557021,78.17293801,-11.59605817,-3.001851332,0.445422022,,,,,,,,,,,,0.093555422,-8.710674929,-2.091261024,50.00230366,6.069400927,5.82274412,-123.6218598,-4.307833606,0.14293143,27.81510152,-45.4709151,CWS,TB,Rate Field,Major League Baseball,AL,145,139
13,4,1,"Burke, Sean",680732,Right,CWS,"Caminero, Junior",691406,Right,TB,1,Top,2,0,0,Curveball,InPlay,Undefined,GroundBall,Double,0,0,83.08645164,0.343525497,-2.077133785,2448.814248,23.0132967,6:45,6.279374151,2.317997682,7.060875686,-55.41797214,-15.00718083,1.106804842,1.973840908,0.523406625,75.31460526,-10.18698275,-1.864842879,0.457530646,106.2123481,-3.485968508,-43.50859753,3759.351492,,,,28.35442274,27.07552931,-41.34528326,0.2,-1.330642648,-8.396785548,-2.193883901,50.00337793,6.275126383,4.351266932,-120.8008109,-0.778903224,-1.920673323,28.66549773,-44.2963235,CWS,TB,Rate Field,Major League Baseball,AL,145,139
14,5,1,"Burke, Sean",680732,Right,CWS,"Lowe, Josh",666139,Left,TB,1,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,82.69077045,-0.748748615,-2.451246637,2606.167054,23.81331417,6:45,6.198389649,2.23005022,7.260886739,-55.43896046,-15.47408548,-7.37857839,0.902428995,-0.603157338,77.00047264,-11.10448605,-3.847510994,0.454999313,,,,,,,,,,,,3.368947891,-8.275377719,-2.088235085,50.00369497,6.131187898,5.355835127,-120.3616736,-3.101994519,4.944027247,23.27168108,-44.32110005,CWS,TB,Rate Field,Major League Baseball,AL,145,139
15,5,2,"Burke, Sean",680732,Right,CWS,"Lowe, Josh",666139,Left,TB,1,Top,2,1,0,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,97.51084772,-3.209448823,-3.510872548,2633.93645,203.6747144,12:45,6.229050856,2.278584908,7.339600563,-13.42880131,15.2917374,7.874691941,2.208859393,-0.240136185,89.70304034,-5.724826264,-2.024319529,0.385716131,89.11559262,-0.967658409,-73.01807277,6258.473362,,,,37.0299023,37.02990222,-73.74629754,0.3,-5.220785042,9.244913661,-2.088555373,50.00577969,6.045858602,8.433511368,-141.6411812,-8.392805391,-10.68167406,30.32543151,-13.26559242,CWS,TB,Rate Field,Major League Baseball,AL,145,139
16,5,3,"Burke, Sean",680732,Right,CWS,"Lowe, Josh",666139,Left,TB,1,Top,2,1,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,98.63609412,-2.844716967,-3.646284516,2595.109918,199.0076943,12:45,6.233382655,2.335212965,7.301288658,-10.65400117,17.69596181,3.904256541,2.772780467,-0.639425174,89.71378299,-4.85029143,-2.905672367,0.383219641,,,,,,,,,,,,-3.209971265,10.58572862,-2.133293988,50.00287814,6.069544137,8.99804799,-143.2001592,-7.475896991,-6.635370877,34.5885717,-10.29630023,CWS,TB,Rate Field,Major League Baseball,AL,145,139
17,5,4,"Burke, Sean",680732,Right,CWS,"Lowe, Josh",666139,Left,TB,1,Top,2,1,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,99.77672938,-2.509870217,-2.765341325,2727.809637,200.0898441,12:45,6.301471922,2.253819161,7.050722247,-10.3214991,17.24405594,5.7315272,3.160640442,0.217993213,90.98894124,-4.458703947,-1.678001334,0.377880849,,,,,,,,,,,,-3.927271712,10.19347078,-2.09016287,50.00694574,6.145711796,6.816146602,-145.0484458,-6.706454707,-8.355834103,34.50565763,-10.49561588,CWS,TB,Rate Field,Major League Baseball,AL,145,139
18,1,1,"Jax, Griffin",643377,Right,TB,"Tauchman, Mike",643565,Left,CWS,1,Bottom,0,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,97.12788457,-1.760836717,-1.926877722,2488.149703,211.4006669,1:00,5.60734725,0.697463311,6.6916256,-13.40705883,15.48999774,6.381751568,2.879469088,-0.53340083,89.03708029,-4.29323344,-0.717902004,0.386899631,,,,,,,,,,,,-4.014695877,8.970704559,-0.572528347,50.00596031,5.484110799,4.549896051,-141.3951694,-4.783901831,-8.157204083,31.26228647,-13.95359847,CWS,TB,Rate Field,Major League Baseball,AL,145,139
19,1,2,"Jax, Griffin",643377,Right,TB,"Tauchman, Mike",643565,Left,CWS,1,Bottom,0,0,1,Cutter,InPlay,Undefined,GroundBall,Double,0,0,94.61938652,-1.735921917,-1.50194108,2732.576557,190.5980226,12:15,5.642322333,0.671382593,6.403155265,-19.61178176,10.68447273,-5.335877379,2.411396032,-1.154575978,87.39000371,-5.422881278,-2.509730197,0.396155766,67.09416131,14.27725385,46.74361977,848.8412973,78.46340423,4.556921586,78.04386565,126.7000781,125.3829651,44.52834961,1.5,2.539367544,6.297263593,-0.561601501,50.0061793,5.509029378,3.783010627,-137.8192738,-4.800734498,4.926516566,28.24086931,-19.96460525,CWS,TB,Rate Field,Major League Baseball,AL,145,139
20,2,1,"Jax, Griffin",643377,Right,TB,"Teel, Kyle",691019,Left,CWS,1,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,97.54900954,-4.362242965,-1.017760487,2545.646866,202.1329118,12:45,5.70506653,0.521787258,6.645512376,-9.804851976,19.13725414,3.042821505,0.887737229,-0.156255695,88.93448039,-6.210297165,-0.439155523,0.387201095,,,,,,,,,,,,-1.964031972,11.77125111,-0.454798017,50.00368929,5.406694628,2.418278988,-141.6609531,-11.1247192,-3.977364401,33.48886319,-8.337032717,CWS,TB,Rate Field,Major League Baseball,AL,145,139
21,2,2,"Jax, Griffin",643377,Right,TB,"Teel, Kyle",691019,Left,CWS,1,Bottom,0,1,0,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,93.33270182,-2.105744891,-0.521507481,1903.62856,226.8472469,1:30,5.681038633,0.475772786,6.494359135,-27.03656066,4.280197979,12.67450289,1.494326793,1.053284631,85.94394433,-7.193048868,1.8819611,0.402772596,,,,,,,,,,,,-7.092074327,2.920451513,-0.445310429,50.00289992,5.521118771,0.842182873,-135.9014479,-5.839323473,-13.28812933,29.29248798,-26.69845479,CWS,TB,Rate Field,Major League Baseball,AL,145,139
22,2,3,"Jax, Griffin",643377,Right,TB,"Teel, Kyle",691019,Left,CWS,1,Bottom,0,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,97.56030692,-0.910434884,-0.646551863,2564.93008,206.854422,1:00,5.62056448,0.554082673,6.443441046,-10.29108363,18.4096953,1.508441147,3.926434513,0.085734744,89.0131081,-2.862705537,-0.360057784,0.385583422,,,,,,,,,,,,-1.008877925,10.35774479,-0.50908162,50.00608043,5.551360099,1.554653745,-142.1080465,-2.592896377,-2.061934986,32.87016797,-11.01335741,CWS,TB,Rate Field,Major League Baseball,AL,145,139
23,2,4,"Jax, Griffin",643377,Right,TB,"Teel, Kyle",691019,Left,CWS,1,Bottom,0,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,97.56472635,-2.120218772,0.227642328,2556.695433,206.8210479,1:00,5.736071838,0.49413029,6.433140614,-10.94770986,17.84099651,4.669071109,2.874518868,1.092409897,88.90568817,-4.195056503,1.115500857,0.386173605,,,,,,,,,,,,-2.49724184,10.40860766,-0.512447026,50.00693788,5.580639377,-0.715590386,-142.0212935,-5.612726733,-5.084697427,33.59839033,-10.99163019,CWS,TB,Rate Field,Major League Baseball,AL,145,139
24,3,1,"Jax, Griffin",643377,Right,TB,"Sosa, Lenyn",672820,Right,CWS,1,Bottom,0,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,89.89246145,-1.80365712,-1.01080295,3110.379548,39.9142685,7:15,5.43335279,0.730427856,6.481327385,-37.44763124,-3.279089917,-12.11644778,0.656293168,-1.207359887,82.15751969,-8.868676747,-3.321025237,0.420711836,,,,,,,,,,,,6.347925294,-1.233457003,-0.653987974,50.00579604,5.289543338,2.666947438,-130.7905986,-5.229704102,10.86811669,30.66067578,-34.29297245,CWS,TB,Rate Field,Major League Baseball,AL,145,139
25,3,2,"Jax, Griffin",643377,Right,TB,"Sosa, Lenyn",672820,Right,CWS,1,Bottom,0,1,0,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,97.38483086,-1.530302689,-0.456411284,2505.268082,211.0340934,1:00,5.612967627,0.664505589,6.495412876,-17.9629453,10.96487112,15.93308092,2.711130191,1.57332594,88.77230875,-4.932954214,2.574903186,0.387105496,,,,,,,,,,,,-8.883657917,6.475259487,-0.640101418,50.00653482,5.497762595,0.614747856,-141.7857246,-4.368248775,-17.99236037,34.07193517,-19.06827118,CWS,TB,Rate Field,Major League Baseball,AL,145,139
26,3,3,"Jax, Griffin",643377,Right,TB,"Sosa, Lenyn",672820,Right,CWS,1,Bottom,0,2,0,Sinker,InPlay,Undefined,GroundBall,Out,2,0,96.70151883,-2.218250106,-1.403743232,2506.375835,207.8481339,1:00,5.555419303,0.674057819,6.67885187,-18.48037988,10.839642,17.86550809,1.985512521,0.8786175,88.34782861,-5.710429489,1.992400204,0.389720864,86.18737897,-34.13856564,-46.53183525,4406.753507,,,,4.314048844,4.146820088,-43.1402852,0,-10.21100313,6.593087945,-0.588835854,50.00309836,5.39885959,2.874380881,-140.7166207,-6.045701341,-20.41068067,32.90616834,-18.99654984,CWS,TB,Rate Field,Major League Baseball,AL,145,139
27,4,1,"Jax, Griffin",643377,Right,TB,"Montgomery, Colson",695657,Left,CWS,1,Bottom,2,0,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,88.6874519,-0.371017561,0.929407342,3128.095828,34.0505806,7:15,5.541318855,0.879125454,6.321695458,-37.43076261,-2.660300111,-13.73101683,2.080426412,0.590814537,81.4303708,-7.440488269,-1.680008391,0.424401339,,,,,,,,,,,,7.800192329,-1.3501536,-0.940380404,50.00521119,5.496726814,-1.690408774,-129.1771914,-1.941134945,13.15209649,27.52203432,-34.45698014,CWS,TB,Rate Field,Major League Baseball,AL,145,139
28,4,2,"Jax, Griffin",643377,Right,TB,"Montgomery, Colson",695657,Left,CWS,1,Bottom,2,0,1,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,93.39448728,-0.46979734,-0.650432196,2074.605196,219.8734578,1:15,5.657397947,0.562818399,6.396716922,-27.9700465,3.682987986,11.66851405,2.894552919,0.93706816,84.60963735,-5.792438082,1.578845937,0.404929285,84.63021516,39.84900414,-44.38289972,3885.137809,67.89959224,71.30203959,-87.0976282,274.8267219,269.1696671,-60.11597909,4.4,-6.624819534,2.180149529,-0.521734508,50.00643404,5.610795948,1.184061104,-135.9509887,-1.976182975,-12.24057445,33.46630011,-28.1556229,CWS,TB,Rate Field,Major League Baseball,AL,145,139
29,4,3,"Jax, Griffin",643377,Right,TB,"Montgomery, Colson",695657,Left,CWS,1,Bottom,2,0,2,Undefined,FoulBall,Strikeout,Undefined,Undefined,0,0,88.68622925,-0.516668643,0.045173669,3164.03676,31.07524441,7:00,5.574483426,0.540737989,6.510259669,-36.00499549,-1.17348233,-15.48557451,2.099982158,-0.708266673,81.32158285,-7.318112513,-2.898892386,0.424773761,,,,,,,,,,,,8.51601649,-0.491564597,-0.536633105,50.00514867,5.521702586,0.354312209,-129.172772,-2.225450149,14.32622624,28.05982552,-33.00499038,CWS,TB,Rate Field,Major League Baseball,AL,145,139
30,1,1,"Burke, Sean",680732,Right,CWS,"Mangum, Jake",663968,Left,TB,2,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,95.81080266,-2.501739095,-4.065957522,2576.249292,204.6124401,12:45,6.376244837,2.155093955,7.187791431,-11.07628803,18.99435249,8.006134268,3.186089324,-0.86686736,87.03608817,-4.590126812,-2.547130549,0.394677938,,,,,,,,,,,,-5.590062886,11.20525097,-1.923533927,50.00392722,6.22638127,9.631456842,-139.0653015,-6.440184954,-10.89335345,32.72901866,-10.34242645,CWS,TB,Rate Field,Major League Baseball,AL,145,139
31,1,2,"Burke, Sean",680732,Right,CWS,"Mangum, Jake",663968,Left,TB,2,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,95.07264261,-2.639268829,-3.538941396,2632.228424,193.8785406,12:30,6.343352845,2.021714857,7.399185317,-11.96610478,18.42471323,3.319424565,2.964134243,-0.8981913,86.81400998,-4.89044954,-2.910480172,0.396773544,,,,,,,,,,,,-2.816766216,10.88505291,-1.831661862,50.0040976,6.195081472,8.435923751,-138.0994215,-6.754207901,-5.435033615,31.06629942,-11.17480709,CWS,TB,Rate Field,Major League Baseball,AL,145,139
32,1,3,"Burke, Sean",680732,Right,CWS,"Mangum, Jake",663968,Left,TB,2,Top,0,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,95.79680373,-2.052421167,-3.195748984,2638.948523,201.4451613,12:45,6.354119787,2.130216822,7.169122345,-11.91608183,17.99736443,5.654794072,3.500908692,-0.297269977,87.34457352,-4.303094188,-2.123436886,0.393644997,,,,,,,,,,,,-4.009572135,10.48015669,-1.947108891,50.00561741,6.22939843,7.594983376,-139.2508591,-5.37619875,-7.860768426,31.84832184,-11.63523692,CWS,TB,Rate Field,Major League Baseball,AL,145,139
33,1,4,"Burke, Sean",680732,Right,CWS,"Mangum, Jake",663968,Left,TB,2,Top,0,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,94.94012603,-2.198490838,-3.863340037,2644.700209,197.2745011,12:30,6.307836945,2.16071408,7.359148036,-11.7912622,18.75723688,4.481913634,3.339964508,-0.958854787,86.43337573,-4.421695142,-3.013982715,0.397801531,,,,,,,,,,,,-3.576340954,10.96557945,-1.950873881,50.00415805,6.181955854,9.16999971,-137.8794298,-5.674541776,-6.861195502,31.69924159,-11.14067422,CWS,TB,Rate Field,Major League Baseball,AL,145,139
34,2,1,"Burke, Sean",680732,Right,CWS,"Palacios, Richie",680700,Left,TB,2,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,94.48167158,-2.538370172,-2.220358034,2607.249702,203.0687469,12:45,6.2140905,2.180501431,7.351123862,-11.9018672,19.03638101,8.05326039,2.929223839,0.84563192,85.55760602,-4.796890149,-0.685085344,0.400331138,,,,,,,,,,,,-5.107904282,11.25934011,-2.062179416,50.00574376,6.06941701,5.073637398,-137.3367963,-6.463537973,-9.662796442,33.21540788,-10.88172151,CWS,TB,Rate Field,Major League Baseball,AL,145,139
35,2,2,"Burke, Sean",680732,Right,CWS,"Palacios, Richie",680700,Left,TB,2,Top,0,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,88.65477673,-3.350396103,-2.570332194,2633.792652,200.8209785,12:45,6.118098241,2.482826723,7.24053722,-25.77472599,9.265812964,-5.717256391,0.935787239,-0.320772444,81.30514534,-8.182129355,-3.655031877,0.4260464,,,,,,,,,,,,2.390648688,6.088838697,-2.334145073,50.00442728,5.915824674,5.949052579,-128.7820565,-8.30264175,3.998036628,27.88557775,-21.99822999,CWS,TB,Rate Field,Major League Baseball,AL,145,139
36,2,3,"Burke, Sean",680732,Right,CWS,"Palacios, Richie",680700,Left,TB,2,Top,0,2,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,95.20187944,-3.216734374,-2.840411635,2723.848392,197.5479156,12:30,6.235081632,2.300967708,7.454422757,-12.47520392,17.71235754,5.834474558,2.29431903,0.225395408,87.30190614,-5.560730518,-1.736188287,0.395444489,,,,,,,,,,,,-3.96291731,10.60248683,-2.152640533,50.00439763,6.058493554,6.678824957,-138.3449938,-8.179386515,-7.705742232,29.98247644,-11.5626732,CWS,TB,Rate Field,Major League Baseball,AL,145,139
37,2,4,"Burke, Sean",680732,Right,CWS,"Palacios, Richie",680700,Left,TB,2,Top,0,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,96.18060774,-2.334906193,-1.986004503,2709.078764,199.6135011,12:45,6.19983724,2.357448387,7.266806283,-11.9744634,17.7373864,4.989861758,3.089499552,0.976387216,87.49156513,-4.603053107,-1.036920242,0.392316304,,,,,,,,,,,,-3.322849798,10.43448986,-2.247574262,50.00023935,6.062585929,4.691664445,-139.8886828,-6.088694233,-6.550581849,33.07779431,-11.60021676,CWS,TB,Rate Field,Major League Baseball,AL,145,139
38,2,5,"Burke, Sean",680732,Right,CWS,"Palacios, Richie",680700,Left,TB,2,Top,0,3,1,Slider,BallCalled,Walk,Undefined,Undefined,0,0,88.81276913,-2.292830546,-3.586591386,2554.891532,184.6398275,12:15,5.978951755,2.548415292,7.194756512,-28.92476403,5.748794519,-1.358580443,1.491549999,-0.817227055,81.98165908,-7.706871897,-3.842994958,0.423809531,,,,,,,,,,,,-0.21625342,3.792577488,-2.340835582,50.00331655,5.833400143,8.130295427,-129.0696412,-6.033339491,-0.36826318,25.98755116,-25.75098061,CWS,TB,Rate Field,Major League Baseball,AL,145,139
39,3,1,"Burke, Sean",680732,Right,CWS,"Fortes, Nick",663743,Right,TB,2,Top,0,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,89.08593452,-3.153792606,-3.240220111,2770.127251,187.448265,12:15,6.113856535,2.616622345,7.328827145,-28.0254797,6.294473315,-6.241100896,0.927569622,-0.833253669,82.80798255,-8.364452416,-4.414725223,0.42164296,,,,,,,,,,,,2.596548409,4.277879914,-2.434553265,50.00456427,5.92655756,7.515573547,-129.4637293,-7.979580465,4.44769191,24.78308951,-24.8529661,CWS,TB,Rate Field,Major League Baseball,AL,145,139
40,3,2,"Burke, Sean",680732,Right,CWS,"Fortes, Nick",663743,Right,TB,2,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,95.10094255,-3.525331749,-1.618683041,2647.284946,200.7227443,12:45,6.280617737,2.141079351,7.2268919,-10.93981658,19.56905671,7.802276318,2.174574411,1.325732145,86.35795197,-5.594961003,-0.132284575,0.397543444,,,,,,,,,,,,-4.77336291,11.82202449,-2.052138835,50.00205818,6.074125382,3.659445171,-138.1786459,-8.859557657,-9.160045152,32.97067978,-9.488040124,CWS,TB,Rate Field,Major League Baseball,AL,145,139
41,3,3,"Burke, Sean",680732,Right,CWS,"Fortes, Nick",663743,Right,TB,2,Top,0,2,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,89.49782992,-3.249518951,-3.252334524,2692.764191,191.7791716,12:30,6.087067331,2.444695382,7.253154449,-25.3660209,8.849402053,-4.919234195,1.031145584,-0.910405478,82.56463494,-7.984347357,-4.181282714,0.421000361,,,,,,,,,,,,1.812392927,5.771646405,-2.25834882,50.00643644,5.891422519,7.533583149,-129.9948461,-8.146836682,3.108452418,26.6973907,-22.2797201,CWS,TB,Rate Field,Major League Baseball,AL,145,139
42,3,4,"Burke, Sean",680732,Right,CWS,"Fortes, Nick",663743,Right,TB,2,Top,0,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,94.64033854,-2.395117827,-2.598622278,2697.690278,202.1687871,12:45,6.359555567,2.242927789,7.342493155,-11.57382516,19.12299017,3.59526473,3.231230286,0.194131325,86.13807413,-4.583538102,-1.915640263,0.398766046,,,,,,,,,,,,-2.729808549,11.21495685,-2.101468144,50.00562288,6.222476947,6.131768487,-137.5896277,-6.123246222,-5.211484793,31.79936687,-10.77083299,CWS,TB,Rate Field,Major League Baseball,AL,145,139
